Year,OBJECTID,GEOID,Tract_Label,Tract_Name,Community_Reporting_Area_Name,Community_Reporting_Area_ID,Rent_Per_SqFt,Rent_Per_Unit,YoY_Change_Percent,YoY_Change_Dollars,Cost_Category,Market_Trend,Has_Mixed_Income,PROPERTIES,Shape_Area,Shape_Length,Market_Classification
2022,3892,53033008200,82.0,Census Tract 82,First Hill,6.099999904632568,3.0399999618530273,2314,-12.39,-327,Premium,Significant Decrease,2510,16,404477382589722,91021403414799,Declining Market
2022,3825,53033008500,85.0,Census Tract 85,First Hill,6.099999904632568,3.380000114440918,2251,2.11,47,Premium,Moderate Increase,1556,21,48541213192749,902558161466663,Stable Market
2022,3821,53033008300,83.0,Census Tract 83,First Hill,6.099999904632568,3.069999933242798,2116,0.0,-2,Premium,Stable,1272,15,256127649777222,863213489440587,Stable Market
2022,3873,53033008600,86.0,Census Tract 86,First Hill,6.099999904632568,3.2200000286102295,1758,2.22,38,Moderate,Moderate Increase,2494,57,765661662564087,116407206126296,Stable Market
2022,3927,53033005401,54.0099983215332,Census Tract 54.01,Fremont,11.100000381469727,3.4600000381469727,2211,0.0,1,Premium,Stable,1167,38,789227058761597,1974010787087,Stable Market
2022,3949,53033005402,54.02000045776367,Census Tract 54.02,Fremont,11.100000381469727,3.2300000190734863,1912,3.19,61,Premium,Moderate Increase,924,43,499314186450195,100637978469566,Stable Market
2022,3841,53033004902,49.02000045776367,Census Tract 49.02,Fremont,11.100000381469727,3.200000047683716,1853,1.59,24,Premium,Stable,956,65,64482623397522,108017314915315,Stable Market
2022,3890,53033004800,48.0,Census Tract 48,Fremont,11.100000381469727,2.9700000286102295,1718,-0.34,-1,Moderate,Stable,388,30,138338868196411,188222365726525,Declining Market
2022,3783,53033004901,49.0099983215332,Census Tract 49.01,Fremont,11.100000381469727,2.569999933242798,1492,2.39,29,Moderate,Moderate Increase,991,108,535088821542358,937965576684679,Stable Market
2022,3850,53033010900,109.0,Census Tract 109,Georgetown,3.200000047683716,2.5799999237060547,1289,2.79,32,Moderate,Moderate Increase,110,11,516771227107849,449787538438156,Stable Market
2022,3859,53033003602,36.02000045776367,Census Tract 36.02,Green Lake,9.399999618530273,3.259999990463257,1910,1.56,33,Premium,Stable,2723,57,562188608477783,114710943824279,Stable Market
2022,3784,53033003601,36.0099983215332,Census Tract 36.01,Green Lake,9.399999618530273,3.069999933242798,1749,-0.32,-9,Moderate,Stable,860,40,725587906799316,118942888948854,Declining Market
2022,3941,53033002700,27.0,Census Tract 27,Green Lake,9.399999618530273,2.299999952316284,1679,2.68,46,Moderate,Moderate Increase,359,25,170580792767029,219428352783745,Stable Market
2022,3939,53033004600,46.0,Census Tract 46,Green Lake,9.399999618530273,2.2300000190734863,1393,1.36,15,Moderate,Stable,65,7,278293687579956,255142239990877,Stable Market
2022,3921,53033001701,17.010000228881836,Census Tract 17.01,Greenwood/Phinney Ridge,9.300000190734863,3.0899999141693115,1941,1.98,34,Premium,Stable,1060,38,960902608453369,171644547776423,Stable Market
2022,3861,53033001702,17.020000457763672,Census Tract 17.02,Greenwood/Phinney Ridge,9.300000190734863,2.690000057220459,1888,4.67,82,Premium,Moderate Increase,856,22,137792757612915,174764075143324,Stable Market
2022,3835,53033002900,29.0,Census Tract 29,Greenwood/Phinney Ridge,9.300000190734863,2.2100000381469727,1595,2.79,44,Moderate,Moderate Increase,286,25,106147911058044,133663196709081,Stable Market
2022,3785,53033002800,28.0,Census Tract 28,Greenwood/Phinney Ridge,9.300000190734863,2.25,1386,2.74,33,Moderate,Moderate Increase,350,34,106371518217773,13201311297987,Stable Market
2022,3884,53033003500,35.0,Census Tract 35,Greenwood/Phinney Ridge,9.300000190734863,2.7300000190734863,1354,1.11,13,Moderate,Stable,328,23,138280616665344,166343489620973,Stable Market
2022,3810,53033003400,34.0,Census Tract 34,Greenwood/Phinney Ridge,9.300000190734863,1.5700000524520874,969,1.29,14,Affordable,Stable,93,9,847247171472168,12629322933575,Stable Market
2022,3896,53033000602,6.019999980926514,Census Tract 6.02,Haller Lake,9.5,2.380000114440918,2014,16.1,280,Premium,Rapid Growth,396,9,259475078614197,232217047501309,Stable Market
2022,3883,53033000601,6.010000228881836,Census Tract 6.01,Haller Lake,9.5,2.190000057220459,1544,4.29,64,Moderate,Moderate Increase,610,17,154049525828857,200789564759328,Stable Market
2022,3918,53033000300,3.0,Census Tract 3,Haller Lake,9.5,1.4800000190734863,1119,2.07,17,Affordable,Moderate Increase,83,7,130338645966187,172980295354457,Stable Market
2022,3853,53033010702,107.0199966430664,Census Tract 107.02,High Point,2.200000047683716,2.880000114440918,2030,5.88,116,Premium,Significant Increase,114,2,839692679307556,149359302412484,Stable Market
2022,3914,53033010701,107.01000213623047,Census Tract 107.01,High Point,2.200000047683716,2.240000009536743,1929,9.27,163,Premium,Significant Increase,214,5,15726285722641,213023651802902,Stable Market
2022,3828,53033011300,113.0,Census Tract 113,Highland Park,2.5,2.1600000858306885,1739,10.2,159,Moderate,Rapid Growth,334,17,372606829683075,271841613850878,Stable Market
2022,3826,53033026500,265.0,Census Tract 265,Highland Park,2.5,0.0,0,,,Budget,No Data,0,0,461767548258972,112349647811896,Stable Market
2022,3842,53033005801,58.0099983215332,Census Tract 58.01,Interbay,12.199999809265137,2.369999885559082,2056,2.16,41,Premium,Moderate Increase,1305,45,196184242433472,255000139546944,Stable Market
2022,3792,53033005804,58.040000915527344,Census Tract 58.04,Interbay,12.199999809265137,3.009999990463257,2006,3.79,72,Premium,Moderate Increase,1064,38,251240627388306,486682722430527,Stable Market
2022,3839,53033005803,58.029998779296875,Census Tract 58.03,Interbay,12.199999809265137,2.0,1460,1.52,21,Moderate,Stable,382,32,895617342456055,171291988103483,Stable Market
2022,3959,53033009000,90.0,Census Tract 90,Judkins Park,5.199999809265137,2.7899999618530273,1849,2.57,50,Premium,Moderate Increase,779,19,921217319689941,143191029916181,Stable Market
2022,3814,53033004102,41.02000045776367,Census Tract 41.02,Laurelhurst/Sand Point,7.5,2.8399999141693115,2011,3.27,61,Premium,Moderate Increase,487,7,179339272689209,233508002922279,Stable Market
2022,3791,53033004000,40.0,Census Tract 40,Laurelhurst/Sand Point,7.5,1.809999942779541,1222,0.56,7,Moderate,Stable,69,3,26374983680542,275600138429836,Stable Market
2022,3948,53033004101,41.0099983215332,Census Tract 41.01,Laurelhurst/Sand Point,7.5,1.809999942779541,1186,0.56,4,Affordable,Stable,71,3,167168526628113,242301579430562,Stable Market
2022,3942,53033001800,18.0,Census Tract 18,Licton Springs,9.199999809265137,2.069999933242798,1456,1.47,22,Moderate,Stable,762,65,101828822714539,13946100028213,Stable Market
2022,3887,53033001300,13.0,Census Tract 13,Licton Springs,9.199999809265137,2.109999895095825,1306,2.93,36,Moderate,Moderate Increase,973,76,127100369901733,148810870453396,Stable Market
2022,3867,53033006300,63.0,Census Tract 63,Madison Park,6.5,2.6600000858306885,2017,2.7,53,Premium,Moderate Increase,578,20,277503333955383,362858489218384,Stable Market
2022,3803,53033008900,89.0,Census Tract 89,Madrona/Leschi,5.099999904632568,2.869999885559082,1977,-11.42,-253,Premium,Significant Decrease,852,19,13690717169342,193287463975703,Declining Market
2022,3903,53033007800,78.0,Census Tract 78,Madrona/Leschi,5.099999904632568,2.2699999809265137,1762,1.34,23,Moderate,Stable,91,6,22245158163269,287463735215772,Stable Market
2022,3818,53033005700,57.0,Census Tract 57,Magnolia,12.100000381469727,2.059999942779541,1547,0.49,10,Moderate,Stable,352,28,533055844251709,445065655358236,Stable Market
2022,3815,53033005600,56.0,Census Tract 56,Magnolia,12.100000381469727,0.0,0,,,Budget,No Data,0,0,320450561363831,299435055294428,Stable Market
2022,3787,53033006400,64.0,Census Tract 64,Miller Park,6.400000095367432,2.380000114440918,2003,3.48,59,Premium,Moderate Increase,103,5,972635190356445,131867701844683,Stable Market
2022,3952,53033007600,76.0,Census Tract 76,Miller Park,6.400000095367432,3.0899999141693115,1807,3.0,55,Premium,Moderate Increase,1089,58,615538938891602,990636833563623,Stable Market
2022,3817,53033006100,61.0,Census Tract 61,Montlake/Portage Bay,7.099999904632568,3.0899999141693115,1785,1.64,28,Moderate,Stable,1499,88,119591937410278,214772648301767,Stable Market
2022,3863,53033006200,62.0,Census Tract 62,Montlake/Portage Bay,7.099999904632568,0.0,0,,,Budget,No Data,0,0,246106197424011,400105992573485,Stable Market
2022,3909,53033009500,95.0,Census Tract 95,Mt. Baker/North Rainier,4.400000095367432,2.9700000286102295,1380,-0.34,-4,Moderate,Stable,302,15,274243056749573,296182112966095,Declining Market
2022,3922,53033001600,16.0,Census Tract 16,North Beach/Blue Ridge,10.100000381469727,3.240000009536743,1919,0.31,6,Premium,Stable,222,14,205753927101746,231476459804202,Stable Market
2022,3886,53033001400,14.0,Census Tract 14,North Beach/Blue Ridge,10.100000381469727,2.0899999141693115,1639,2.96,43,Moderate,Moderate Increase,433,21,230733886559448,305363374485091,Stable Market
2022,3885,53033001500,15.0,Census Tract 15,North Beach/Blue Ridge,10.100000381469727,1.059999942779541,1226,1.92,18,Moderate,Stable,64,5,12300447062561,139603795463703,Stable Market
2022,3910,53033009400,94.0,Census Tract 94,North Beacon Hill/Jefferson Park,3.5999999046325684,3.2200000286102295,1797,1.26,24,Moderate,Stable,875,56,181506256758423,188745831831158,Stable Market
2022,3932,53033010002,100.0199966430664,Census Tract 100.02,North Beacon Hill/Jefferson Park,3.5999999046325684,2.8299999237060547,1745,7.6,119,Moderate,Significant Increase,671,23,10204645644455,137327653894052,Stable Market
2022,3801,53033010001,100.01000213623047,Census Tract 100.01,North Beacon Hill/Jefferson Park,3.5999999046325684,2.680000066757202,1701,2.29,39,Moderate,Moderate Increase,681,20,250524746053925,256289245317132,Stable Market
2022,3862,53033006500,65.0,Census Tract 65,North Capitol Hill,6.300000190734863,2.819999933242798,1868,1.44,31,Premium,Stable,1162,76,123522577561951,179215013322026,Stable Market
2022,3908,53033009900,99.0,Census Tract 99,North Delridge,2.0999999046325684,2.7699999809265137,1644,2.21,35,Moderate,Moderate Increase,996,26,70254374707016,646336615792341,Stable Market
2022,3860,53033001900,19.0,Census Tract 19,Northgate/Maple Leaf,8.100000381469727,2.9800000190734863,2187,1.02,22,Premium,Stable,516,9,179451715240173,189484812689278,Stable Market
2022,3831,53033001202,12.020000457763672,Census Tract 12.02,Northgate/Maple Leaf,8.100000381469727,2.8499999046325684,2094,2.52,45,Premium,Moderate Increase,1221,14,884114588363647,133249900925288,Stable Market
2022,3781,53033001201,12.010000228881836,Census Tract 12.01,Northgate/Maple Leaf,8.100000381469727,2.4800000190734863,1769,4.64,77,Moderate,Moderate Increase,1334,23,10851861641449,158997733430541,Stable Market
2022,3866,53033002000,20.0,Census Tract 20,Northgate/Maple Leaf,8.100000381469727,2.259999990463257,1669,2.73,47,Moderate,Moderate Increase,206,9,121838788231506,155095457092747,Stable Market
2022,3897,53033000201,2.009999990463257,Census Tract 2.01,Olympic Hills/Victory Heights,8.199999809265137,2.140000104904175,1750,10.31,163,Moderate,Rapid Growth,873,13,194461763249207,186515780841956,Stable Market
2022,3856,53033000202,2.0199999809265137,Census Tract 2.02,Olympic Hills/Victory Heights,8.199999809265137,2.0899999141693115,1669,2.96,47,Moderate,Moderate Increase,182,5,159301184908752,172858273694368,Stable Market
2022,3855,53033000700,7.0,Census Tract 7,Olympic Hills/Victory Heights,8.199999809265137,2.1500000953674316,1515,1.42,22,Moderate,Stable,980,55,139322423934631,161340299149422,Stable Market
2022,3854,53033001100,11.0,Census Tract 11,Olympic Hills/Victory Heights,8.199999809265137,1.940000057220459,1444,1.04,16,Moderate,Stable,188,11,114163995888062,141591273465597,Stable Market
2022,3879,53033009100,91.0,Census Tract 91,Pioneer Square/International District,13.300000190734863,2.940000057220459,1866,-3.92,-75,Premium,Moderate Decrease,2071,17,441968526577759,106083854115205,Declining Market
2022,3880,53033009200,92.0,Census Tract 92,Pioneer Square/International District,13.300000190734863,3.0999999046325684,1825,1.31,23,Premium,Stable,486,12,345608855044556,126871211893969,Stable Market
2022,3793,53033006800,68.0,Census Tract 68,Queen Anne,12.300000190734863,3.7200000286102295,2460,-0.27,-4,Premium,Stable,543,26,772925027154541,112753773479613,Declining Market
2022,3902,53033006701,67.01000213623047,Census Tract 67.01,Queen Anne,12.300000190734863,3.130000114440918,2340,0.32,4,Premium,Stable,2259,22,36398331784668,121437792365382,Stable Market
2022,3926,53033006702,67.0199966430664,Census Tract 67.02,Queen Anne,12.300000190734863,3.359999895095825,2298,1.2,26,Premium,Stable,1288,35,328014799505615,85938649046644,Stable Market
2022,3798,53033007101,71.01000213623047,Census Tract 71.01,Queen Anne,12.300000190734863,3.130000114440918,2083,0.32,7,Premium,Stable,1909,30,532847460678101,900494722654019,Stable Market
2022,3925,53033007102,71.0199966430664,Census Tract 71.02,Queen Anne,12.300000190734863,3.140000104904175,2043,-0.32,-8,Premium,Stable,1530,29,36155008977356,114999407456685,Declining Market
2022,3816,53033006703,67.02999877929688,Census Tract 67.03,Queen Anne,12.300000190734863,2.700000047683716,2023,1.5,33,Premium,Stable,607,35,642717188375854,108464930444777,Stable Market
2022,3870,53033006000,60.0,Census Tract 60,Queen Anne,12.300000190734863,2.6500000953674316,1966,1.92,40,Premium,Stable,852,57,141587647126465,191230326298116,Stable Market
2022,3838,53033007002,70.0199966430664,Census Tract 70.02,Queen Anne,12.300000190734863,2.8399999141693115,1827,0.0,1,Premium,Stable,1824,75,474686984552002,949079905735624,Stable Market
2022,3869,53033006900,69.0,Census Tract 69,Queen Anne,12.300000190734863,2.5299999713897705,1648,3.27,51,Moderate,Moderate Increase,493,35,974217664987183,156665439544695,Stable Market
2022,3840,53033005902,59.02000045776367,Census Tract 59.02,Queen Anne,12.300000190734863,2.109999895095825,1620,0.96,15,Moderate,Stable,111,11,11010649894989,151842205727179,Stable Market
2022,3819,53033005901,59.0099983215332,Census Tract 59.01,Queen Anne,12.300000190734863,2.5899999141693115,1582,-4.43,-67,Moderate,Moderate Decrease,459,30,844908671850586,190752924234318,Declining Market
2022,3889,53033007001,70.01000213623047,Census Tract 70.01,Queen Anne,12.300000190734863,2.559999942779541,1526,0.79,13,Moderate,Stable,1345,49,385629005014038,953030256857274,Stable Market
2022,3934,53033011802,118.0199966430664,Census Tract 118.02,Rainier Beach,4.099999904632568,2.5199999809265137,1542,9.57,134,Moderate,Significant Increase,67,3,123230567394714,172015467858114,Stable Market
2022,3911,53033011801,118.01000213623047,Census Tract 118.01,Rainier Beach,4.099999904632568,1.7000000476837158,1188,3.03,32,Affordable,Moderate Increase,257,12,126711735070038,158498135377743,Stable Market
2022,3933,53033011902,119.0199966430664,Census Tract 119.02,Rainier Beach,4.099999904632568,0.0,0,,,Budget,No Data,0,0,162908136344757,288975986341236,Stable Market
2022,3895,53033011901,119.01000213623047,Census Tract 119.01,Rainier Beach,4.099999904632568,0.0,0,,,Budget,No Data,0,0,180976407372589,204856455423004,Stable Market
2022,3804,53033026300,263.0,Census Tract 263,Rainier Beach,4.099999904632568,0.0,0,,,Budget,No Data,0,0,3072463331604,954048024444965,Stable Market
2022,3788,53033004301,43.0099983215332,Census Tract 43.01,Ravenna/Bryant,7.300000190734863,3.8299999237060547,2417,1.06,27,Premium,Stable,312,9,105397805728455,17192703749828,Stable Market
2022,3900,53033004202,42.02000045776367,Census Tract 42.02,Ravenna/Bryant,7.300000190734863,3.009999990463257,2059,0.33,4,Premium,Stable,213,7,131416884516602,156516663663576,Stable Market
2022,3789,53033002500,25.0,Census Tract 25,Ravenna/Bryant,7.300000190734863,2.7799999713897705,2021,0.72,17,Premium,Stable,69,4,105946342979736,164429685869958,Stable Market
2022,3888,53033003800,38.0,Census Tract 38,Ravenna/Bryant,7.300000190734863,3.7300000190734863,1971,5.67,106,Premium,Significant Increase,159,6,672279139416504,103925315540704,Stable Market
2022,3865,53033002600,26.0,Census Tract 26,Ravenna/Bryant,7.300000190734863,3.140000104904175,1949,3.29,62,Premium,Moderate Increase,755,8,133980401758728,15933937900155,Stable Market
2022,3812,53033004302,43.02000045776367,Census Tract 43.02,Ravenna/Bryant,7.300000190734863,3.190000057220459,1937,-2.74,-54,Premium,Moderate Decrease,1311,63,35641156701355,798727441919544,Declining Market
2022,3836,53033004201,42.0099983215332,Census Tract 42.01,Ravenna/Bryant,7.300000190734863,1.899999976158142,1674,0.53,12,Moderate,Stable,178,10,133906642680969,182861439211159,Stable Market
2022,3808,53033010800,108.0,Census Tract 108,Riverview,2.299999952316284,1.8700000047683716,1310,1.08,14,Moderate,Stable,59,3,440874452204437,390193474976913,Stable Market
2022,3913,53033011401,114.01000213623047,Census Tract 114.01,Roxhill/Westwood,2.4000000953674316,2.359999895095825,2071,4.42,90,Premium,Moderate Increase,565,6,132733691432037,174780591593666,Stable Market
2022,3829,53033011500,115.0,Census Tract 115,Roxhill/Westwood,2.4000000953674316,2.049999952316284,1450,0.0,1,Moderate,Stable,240,12,165586527529297,198873089363241,Stable Market
2022,3848,53033011402,114.0199966430664,Census Tract 114.02,Roxhill/Westwood,2.4000000953674316,2.380000114440918,1420,1.71,29,Moderate,Stable,510,26,127792778645477,17351055007292,Stable Market
2022,3852,53033011102,111.0199966430664,Census Tract 111.02,Seward Park,4.300000190734863,2.0199999809265137,1353,3.59,51,Moderate,Moderate Increase,429,19,139700266890106,204111700649139,Stable Market
2022,3953,53033010200,102.0,Census Tract 102,Seward Park,4.300000190734863,1.909999966621399,1332,2.69,36,Moderate,Moderate Increase,76,4,301290792078857,334394693972433,Stable Market
2022,3807,53033011001,110.01000213623047,Census Tract 110.01,South Beacon Hill/NewHolly,3.4000000953674316,2.7300000190734863,2345,,,Premium,No Data,182,2,116290410737,162873553131872,Stable Market
2022,3851,53033011002,110.0199966430664,Census Tract 110.02,South Beacon Hill/NewHolly,3.4000000953674316,0.0,0,,,Budget,No Data,0,0,185089084571838,225111267649617,Stable Market
2022,3881,53033011700,117.0,Census Tract 117,South Beacon Hill/NewHolly,3.4000000953674316,0.0,0,,,Budget,No Data,0,0,378260362597046,294396267373345,Stable Market
2022,3849,53033011200,112.0,Census Tract 112,South Park,3.0999999046325684,1.4500000476837158,876,1.4,10,Affordable,Stable,175,15,264638900310974,270023375751905,Stable Market
2022,3960,53033026400,264.0,Census Tract 264,South Park,3.0999999046325684,0.0,0,,,Budget,No Data,0,0,461382048629761,576340767367231,Stable Market
2022,3938,53033003201,32.0099983215332,Census Tract 32.01,Sunset Hill/Loyal Heights,10.300000190734863,3.2799999713897705,2105,0.92,19,Premium,Stable,1240,30,119277886225891,320945033857248,Stable Market
2022,3919,53033003202,32.02000045776367,Census Tract 32.02,Sunset Hill/Loyal Heights,10.300000190734863,2.4600000381469727,1688,1.23,16,Moderate,Stable,386,35,102898184570313,129453948643709,Stable Market
2022,3786,53033003100,31.0,Census Tract 31,Sunset Hill/Loyal Heights,10.300000190734863,2.049999952316284,1412,1.99,27,Moderate,Stable,107,14,231374640452271,247045678017235,Stable Market
2022,3811,53033005306,53.060001373291016,Census Tract 53.06,University District,7.199999809265137,3.0299999713897705,1665,2.36,39,Moderate,Moderate Increase,836,20,215790605789185,595487262312138,Stable Market
2022,3946,53033004401,44.0099983215332,Census Tract 44.01,University District,7.199999809265137,3.2899999618530273,1495,1.86,23,Moderate,Stable,559,32,747957176147461,129489751357778,Stable Market
2022,3945,53033004402,44.02000045776367,Census Tract 44.02,University District,7.199999809265137,2.9800000190734863,1492,2.41,38,Moderate,Moderate Increase,1310,66,317502143328857,748797985687102,Stable Market
2022,3864,53033005305,53.04999923706055,Census Tract 53.05,University District,7.199999809265137,2.9800000190734863,1451,1.02,14,Moderate,Stable,1254,38,229223661618042,604860922233999,Stable Market
2022,3947,53033005307,53.06999969482422,Census Tract 53.07,University District,7.199999809265137,3.1500000953674316,1318,0.0,3,Moderate,Stable,494,21,139952647988892,475885069026771,Stable Market
2022,3944,53033005303,53.029998779296875,Census Tract 53.03,University District,7.199999809265137,0.0,0,,,Budget,No Data,0,0,243497844945679,339046213661119,Stable Market
2022,3899,53033005304,53.040000915527344,Census Tract 53.04,University District,7.199999809265137,0.0,0,,,Budget,No Data,0,0,786047098052979,408312606626598,Stable Market
2022,3834,53033004500,45.0,Census Tract 45,Wallingford,11.199999809265137,2.319999933242798,2030,0.87,16,Premium,Stable,53,3,72221098883667,110183020934985,Stable Market
2022,3872,53033005000,50.0,Census Tract 50,Wallingford,11.199999809265137,2.9800000190734863,1879,-1.0,-16,Premium,Stable,1370,70,815194229489136,11560148011522,Declining Market
2022,3943,53033005202,52.02000045776367,Census Tract 52.02,Wallingford,11.199999809265137,3.0299999713897705,1769,1.0,22,Moderate,Stable,1708,57,286519363619995,784530321659896,Stable Market
2022,3871,53033005201,52.0099983215332,Census Tract 52.01,Wallingford,11.199999809265137,3.390000104904175,1566,-0.29,-2,Moderate,Stable,719,26,753663248083496,141759240617134,Declining Market
2022,3891,53033005100,51.0,Census Tract 51,Wallingford,11.199999809265137,2.940000057220459,1299,2.44,33,Moderate,Moderate Increase,350,24,949035015280151,134625915467426,Stable Market
2022,3790,53033002200,22.0,Census Tract 22,Wedgwood/View Ridge,7.400000095367432,2.819999933242798,2409,2.17,54,Premium,Moderate Increase,164,6,301272080188904,285058067930163,Stable Market
2022,3923,53033002100,21.0,Census Tract 21,Wedgwood/View Ridge,7.400000095367432,3.549999952316284,1402,1.43,21,Moderate,Stable,483,17,146967967441101,161399218598102,Stable Market
2022,3924,53033003900,39.0,Census Tract 39,Wedgwood/View Ridge,7.400000095367432,1.840000033378601,1259,0.55,7,Moderate,Stable,108,8,104813349800415,132009092050947,Stable Market
2022,3813,53033002400,24.0,Census Tract 24,Wedgwood/View Ridge,7.400000095367432,0.0,0,,,Budget,No Data,0,0,103599197832642,131517125244876,Stable Market
2022,3956,53033010501,105.01000213623047,Census Tract 105.01,West Seattle Junction/Genesee Hill,1.2999999523162842,2.9100000858306885,2065,6.59,127,Premium,Significant Increase,1937,21,798674671530151,124900968039152,Stable Market
2022,3802,53033009801,98.01000213623047,Census Tract 98.01,West Seattle Junction/Genesee Hill,1.2999999523162842,3.009999990463257,2020,5.99,113,Premium,Significant Increase,586,23,108142489397583,132915490832838,Stable Market
2022,3800,53033010502,105.0199966430664,Census Tract 105.02,West Seattle Junction/Genesee Hill,1.2999999523162842,2.7899999618530273,1842,4.1,72,Premium,Moderate Increase,1428,28,105043513417664,145461362419116,Stable Market
2022,3958,53033009802,98.0199966430664,Census Tract 98.02,West Seattle Junction/Genesee Hill,1.2999999523162842,3.109999895095825,1814,2.3,55,Premium,Moderate Increase,390,22,992751052307129,129827549339758,Stable Market
2022,3823,53033009702,97.0199966430664,Census Tract 97.02,West Seattle Junction/Genesee Hill,1.2999999523162842,2.5299999713897705,1633,3.69,58,Moderate,Moderate Increase,105,7,238999074262695,282587625684306,Stable Market
2022,3858,53033003301,33.0099983215332,Census Tract 33.01,Whittier Heights,10.199999809265137,2.8499999046325684,1736,4.01,63,Moderate,Moderate Increase,832,63,720285849346924,111771813262219,Stable Market
2022,3920,53033003000,30.0,Census Tract 30,Whittier Heights,10.199999809265137,2.740000009536743,1712,4.58,69,Moderate,Moderate Increase,361,28,160722220088196,16061947620856,Stable Market
2022,3898,53033003302,33.02000045776367,Census Tract 33.02,Whittier Heights,10.199999809265137,2.369999885559082,1493,0.85,14,Moderate,Stable,552,57,674933648599243,105508179265194,Stable Market
2021,3665,53033009701,97.01000213623047,Census Tract 97.01,Alki/Admiral,1.399999976158142,2.069999933242798,1756,0.98,20,Moderate,Stable,400,36,192911721184692,29764000341636,Stable Market
2021,3666,53033009600,96.0,Census Tract 96,Alki/Admiral,1.399999976158142,2.009999990463257,1592,1.52,27,Moderate,Stable,469,35,197415016534882,207454059998832,Stable Market
2021,3714,53033012100,121.0,Census Tract 121,Arbor Heights,1.100000023841858,0.0,0,,,Budget,No Data,0,0,185389009337463,259836162383482,Stable Market
2021,3625,53033012000,120.0,Census Tract 120,Arbor Heights,1.100000023841858,0.0,0,,,Budget,No Data,0,0,155609904431915,16787974281693,Stable Market
2021,3653,53033004701,47.0099983215332,Census Tract 47.01,Ballard,10.399999618530273,2.9100000858306885,2035,11.07,202,Premium,Rapid Growth,1473,53,603602832614136,135390476262898,Stable Market
2021,3760,53033004702,47.02000045776367,Census Tract 47.02,Ballard,10.399999618530273,3.1500000953674316,1901,10.53,180,Premium,Rapid Growth,1748,46,2867507734375,695644967487604,Stable Market
2021,3755,53033004703,47.029998779296875,Census Tract 47.03,Ballard,10.399999618530273,3.130000114440918,1747,15.5,237,Moderate,Rapid Growth,1102,56,130309181381531,187188593915212,Stable Market
2021,3775,53033010402,104.0199966430664,Census Tract 104.02,Beacon Hill,3.5,1.840000033378601,1398,0.55,11,Moderate,Stable,71,5,187596928948212,189250430066197,Stable Market
2021,3774,53033010401,104.01000213623047,Census Tract 104.01,Beacon Hill,3.5,0.0,0,,,Budget,No Data,0,0,17543421029068,173429302013933,Stable Market
2021,3694,53033008002,80.0199966430664,Census Tract 80.02,Belltown,13.100000381469727,3.640000104904175,2618,8.33,199,Luxury,Significant Increase,1953,17,252202980825806,799838246587977,Luxury Market
2021,3748,53033008004,80.04000091552734,Census Tract 80.04,Belltown,13.100000381469727,3.0,2324,11.94,251,Premium,Rapid Growth,1067,10,290832663348389,149449795882911,Stable Market
2021,3749,53033008003,80.02999877929688,Census Tract 80.03,Belltown,13.100000381469727,3.3399999141693115,2173,16.38,304,Premium,Rapid Growth,1361,13,212204371142578,872099942149515,Stable Market
2021,3602,53033000404,4.039999961853027,Census Tract 4.04,Broadview/Bitter Lake,9.100000381469727,2.2300000190734863,1813,7.73,136,Premium,Significant Increase,509,7,67916527237854,129625584131713,Stable Market
2021,3757,53033000403,4.03000020980835,Census Tract 4.03,Broadview/Bitter Lake,9.100000381469727,1.9800000190734863,1485,5.88,79,Moderate,Significant Increase,454,12,788118592349243,140970266947453,High Growth + Affordable
2021,3737,53033000402,4.019999980926514,Census Tract 4.02,Broadview/Bitter Lake,9.100000381469727,1.9500000476837158,1304,1.56,20,Moderate,Stable,589,28,193622205229187,213971752981976,Stable Market
2021,3702,53033000500,5.0,Census Tract 5,Broadview/Bitter Lake,9.100000381469727,0.0,0,,,Budget,No Data,0,0,302947410541992,270945667843899,Stable Market
2021,3640,53033008401,84.01000213623047,Census Tract 84.01,Capitol Hill,6.199999809265137,3.240000009536743,2091,16.55,295,Premium,Rapid Growth,1915,24,270076660922241,927581826751285,Stable Market
2021,3724,53033007503,75.02999877929688,Census Tract 75.03,Capitol Hill,6.199999809265137,3.2300000190734863,2083,21.89,371,Premium,Rapid Growth,1765,25,201861436813354,648438948226953,Stable Market
2021,3750,53033008402,84.0199966430664,Census Tract 84.02,Capitol Hill,6.199999809265137,3.0399999618530273,1881,6.29,116,Premium,Significant Increase,1968,41,156550771533203,522086848686108,Stable Market
2021,3771,53033007502,75.0199966430664,Census Tract 75.02,Capitol Hill,6.199999809265137,3.140000104904175,1872,9.41,162,Premium,Significant Increase,2072,67,340050355529785,740362929266713,Stable Market
2021,3642,53033007501,75.01000213623047,Census Tract 75.01,Capitol Hill,6.199999809265137,3.0299999713897705,1726,2.36,37,Moderate,Moderate Increase,1970,90,321051993661499,721962364175991,Stable Market
2021,3657,53033007403,74.02999877929688,Census Tract 74.03,Capitol Hill,6.199999809265137,2.8299999237060547,1702,8.43,130,Moderate,Significant Increase,1574,52,12760890690918,522749528678734,Stable Market
2021,3721,53033007404,74.04000091552734,Census Tract 74.04,Capitol Hill,6.199999809265137,2.799999952316284,1631,0.0,4,Moderate,Stable,1374,63,165457982751465,577569998668964,Stable Market
